Gene ID,BSF Intensity,BSF rank,Desc
Tb927.10.7620,7.3724813,3140,"mitochondrial ATP-dependent zinc metallopeptidase, putative"
Tb927.11.9360,7.3721237,3141,"prenyltransferase, putative"
Tb927.1.4500,7.371725,3142,"SNARE associated Golgi protein, putative"
Tb927.11.13820,7.3716383,3143,"hypothetical protein, conserved"
Tb927.3.2680,7.371152,3144,"Ubiquitin-like domain containing protein, putative"
Tb927.11.7410,7.3711143,3145,"MSP-A, putative"
Tb927.11.7570,7.371104,3146,"ATP-grasp domain containing protein, putative"
Tb927.10.15540,7.371035,3147,predicted VPS53-like domain protein
Tb927.10.13130,7.3710184,3148,UTP-glucose-1-phosphate uridylyltransferase
Tb927.4.3180,7.370292,3149,"hypothetical protein, conserved"
Tb927.4.2400,7.3702793,3150,"hypothetical protein, conserved"
Tb927.8.6830,7.370109,3151,"kinesin, putative"
Tb927.6.2440,7.370056,3152,"Mo25-like, putative"
Tb927.7.840,7.3699565,3153,"Mitochondrial ATP synthase subunit, putative"
Tb927.11.2590,7.369414,3154,Flagellum attachment zone protein 12
Tb927.2.2990,7.3691998,3155,"hypothetical protein, conserved"
Tb927.1.1930,7.3689985,3156,"phosphatidylinositol 3-kinase, putative"
Tb927.4.4150,7.3688755,3157,mitochondrial RNA binding complex 1 subunit MRB4150
Tb927.8.8180,7.3688755,3158,RNA editing mediator complex protein 4
Tb927.10.6680,7.367832,3159,member of the NOL1/NOP2/sun family of proteins
Tb927.10.3160,7.3673058,3160,"hypothetical protein, conserved"
Tb927.7.6950,7.367237,3161,"hypothetical protein, conserved"
Tb927.5.3280,7.3670726,3162,Basal body protein
Tb927.9.4360,7.3669534,3163,"RNA-editing ligase 1, mitochondrial"
Tb927.3.2200,7.3667927,3164,"TPR repeat, putative"
Tb927.4.4950,7.366741,3165,Nucleolar protein 61
Tb927.10.11720,7.366642,3166,"CW-type Zinc Finger, putative"
Tb927.11.8190,7.366083,3167,DNA repair protein RAD51
Tb927.10.11030,7.3658786,3168,Archaic translocase of outer membrane 11 kDa subunit
Tb927.3.1340,7.3654394,3169,Nuclear cap-binding protein subunit 66
Tb927.6.3260,7.3649244,3170,"hypothetical protein, conserved"
Tb927.11.1800,7.36481,3171,histone H1
Tb927.10.260,7.3644495,3172,"BolA-like protein, putative"
Tb927.8.8200,7.364246,3173,"Flagellar-associated protein 59, putative"
Tb927.11.5550,7.3629637,3174,DNA polymerase theta
Tb927.3.3230,7.361762,3175,"NOL1/NOP2/sun family, putative"
Tb927.6.2710,7.361609,3176,"hypothetical protein, conserved"
Tb11.v4.0044,7.360675,3177,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.5.180,7.360675,3178,"variant surface glycoprotein, degenerate"
Tb927.10.3970,7.359165,3179,"hypothetical protein, conserved"
Tb927.3.4600,7.3587146,3180,"hypothetical protein, conserved"
Tb927.11.290,7.35825,3181,"Phosphatase and tensin homolog, putative"
Tb927.1.2600,7.358089,3182,pumilio/PUF RNA binding protein 9
Tb927.5.1320,7.3574004,3183,Kinetochore interacting protein 2
Tb927.9.8240,7.356672,3184,"hypothetical protein, conserved"
Tb927.10.2720,7.3566213,3185,"hypothetical protein, conserved"
Tb927.10.3090,7.356377,3186,"hypothetical protein, conserved"
Tb927.3.4250,7.3561106,3187,"hypothetical protein, conserved"
Tb927.10.12930,7.356109,3188,"hypothetical protein, conserved"
Tb06.3A7.960,7.355485,3189,hypothetical protein
Tb927.11.6840,7.3546634,3190,"hypothetical protein, conserved"
Tb927.4.5040,7.3545456,3191,dihydrolipoamide dehydrogenase
Tb927.4.1310,7.354301,3192,"ZFP family member, putative"
Tb927.10.2790,7.354262,3193,"Conserved oligomeric complex COG6, putative"
Tb927.11.5390,7.354217,3194,"mitochondrial import inner membrane translocase subunit, putative"
Tb927.10.2910,7.3528137,3195,splicing factor PTSR1 interacting protein
Tb927.9.9230,7.352007,3196,"hypothetical protein, conserved"
Tb927.7.4150,7.3514457,3197,"hypothetical protein, conserved"
Tb927.2.1140,7.351268,3198,"retrotransposon hot spot protein 3 (RHS3), interrupted"
Tb927.3.5290,7.351237,3199,"hypothetical protein, conserved"
Tb927.7.6690,7.3500504,3200,"Trypanosoma specific protein, unknown function"
Tb927.10.2260,7.349895,3201,"Ubiquitin family, putative"
Tb927.11.10380,7.3498797,3202,"hypothetical protein, conserved"
Tb927.11.1210,7.3496294,3203,"Domain of unknown function (DUF4470)/Domain of unknown function (DUF4471), putative"
Tb927.11.2840,7.348941,3204,"magnesium-dependent phosphatase-1/HAD phosphatase, family IIIC, putative"
Tb927.2.3440,7.3487496,3205,"cysteine peptidase, Clan CA, family C51, putative"
Tb927.2.3460,7.3487496,3206,"cysteine peptidase, Clan CA, family C51, putative"
Tb927.7.3950,7.34754,3207,RNA-editing 3' terminal uridylyl transferase 1
Tb927.10.13730,7.34699,3208,"60S ribosomal protein L7, putative"
Tb927.11.15940,7.346887,3209,"hypothetical protein, conserved"
Tb11.v5.0245,7.3467817,3210,"protein kinase, putative"
Tb927.10.5310,7.3467817,3211,"SNF1-related protein kinases, putative"
Tb927.9.4230,7.3466535,3212,fatty acyl CoA synthetase 4
Tb927.3.760,7.3463492,3213,"hypothetical protein, conserved"
Tb927.10.3330,7.3462844,3214,"DDRGK domain containing protein, putative"
Tb927.7.2970,7.3461537,3215,"ATP-dependent DEAD/H RNA helicase, putative"
Tb927.3.1560,7.346086,3216,TRF-Interacting Factor 2
Tb927.11.1200,7.3456383,3217,"hypothetical protein, conserved"
Tb927.9.8050,7.344842,3218,"Protein of unknown function (DUF974), putative"
Tb927.7.5610,7.3448,3219,"hypothetical protein, conserved"
Tb927.3.5510,7.3444324,3220,"hypothetical protein, conserved"
Tb927.4.1150,7.344139,3221,"hypothetical protein, conserved"
Tb11.v5.0153,7.343922,3222,"BarP protein, putative"
Tb927.7.4690,7.343922,3223,hypothetical protein
Tb927.10.5980,7.34312,3224,"leucine-rich repeat protein (LRRP), putative"
Tb927.11.4230,7.3426714,3225,"hypothetical protein, conserved"
Tb927.4.1250,7.341952,3226,"peroxisome biogenesis factor 1, putative"
Tb927.3.1760,7.3409534,3227,"chaperone protein DnaJ, putative"
Tb927.3.1420,7.3407364,3228,"hypothetical protein, conserved"
Tb927.4.3970,7.3404408,3229,"hypothetical protein, conserved"
Tb927.6.3010,7.340336,3230,"PH domain containing protein, putative"
Tb927.10.5000,7.3397536,3231,"hypothetical protein, conserved"
Tb927.11.5890,7.3391848,3232,"Domain of unknown function (DUF4505), putative"
Tb927.4.3480,7.3390026,3233,hypothetical protein
Tb11.v5.0726,7.338981,3234,"WD domain, G-beta repeat/Utp13 specific WD40 associated domain containing protein, putative"
Tb927.11.460,7.338981,3235,predicted WD40 repeat protein
Tb927.5.120,7.338981,3236,"expression site-associated gene 9 (ESAG9) protein, putative"
Tb927.7.3430,7.338961,3237,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
Tb927.11.2510,7.3389497,3238,"NUC173 domain containing protein, putative"
Tb927.10.14360,7.338875,3239,U2 small nuclear ribonucleoprotein 40K
Tb11.v5.0688,7.338699,3240,"tRNA pseudouridine synthase D (TruD), putative"
Tb927.1.1600,7.338699,3241,"pseudouridine synthase TruD, putative"
Tb927.4.670,7.3382435,3242,"conserved protein, unknown function"
Tb927.7.5300,7.3382244,3243,"C2 domain/Ankyrin repeats (3 copies), putative"
Tb927.3.3100,7.3378806,3244,"peptidyl-prolyl cis-trans isomerase NIMA-interacting 4, putative"
Tb927.9.11640,7.3373866,3245,"hypothetical protein, conserved"
Tb927.4.3300,7.33731,3246,"mitochondrial ATP-dependent zinc metallopeptidase, putative"
Tb927.10.7610,7.3371167,3247,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
Tb927.9.7700,7.3370585,3248,"palmitoyl acyltransferase 1, putative"
Tb927.10.2130,7.336755,3249,"Vps51/Vps67, putative"
Tb927.8.5030,7.336755,3250,"transport protein particle (TRAPP) component, Bet3, putative"
Tb927.4.730,7.336573,3251,"Peptidase family C78, putative"
Tb927.4.3540,7.335585,3252,"hypothetical protein, conserved"
Tb927.3.1170,7.335256,3253,"TAP42-like family, putative"
Tb927.7.1500,7.334786,3254,"Cytosolic Fe-S cluster assembly factor CFD1, putative"
Tb927.11.10770,7.3347445,3255,"VHS domain containing protein, putative"
Tb927.8.920,7.3340707,3256,"ubiquitin-conjugating enzyme E2, putative"
Tb927.7.3070,7.3336897,3257,"UAA transporter family, putative"
Tb927.11.15375,7.3332963,3258,hypothetical protein
Tb927.5.2900,7.332585,3259,histone deacetylase 4
Tb927.6.4540,7.332387,3260,"3-hydroxy-3-methylglutaryl-CoA reductase, putative"
Tb927.2.2130,7.3320317,3261,"small GTP-binding protein RAB6, putative"
Tb927.11.1160,7.331684,3262,"Region in Clathrin and VPS, putative"
Tb927.11.15690,7.330971,3263,"U5 snRNP-associated 102 kDa protein, putative"
Tb927.6.3140,7.3306127,3264,Ubiquitin-like protein 11
Tb927.11.8350,7.329745,3265,"katanin p60 ATPase containing subunit A, putative"
Tb927.11.8900,7.3291163,3266,"DPCD protein family, putative"
Tb927.9.14070,7.328581,3267,"short-chain dehydrogenase, putative"
Tb927.6.3040,7.3285294,3268,"small GTP-binding protein Rab28, putative"
Tb927.7.1830,7.3283033,3269,"hypothetical protein, conserved"
Tb927.7.1870,7.3283033,3270,"hypothetical protein, conserved"
Tb927.4.2230,7.3282905,3271,"dolichyl-P-Man:GDP-Man1GlcNAc2-PP-dolichyl alpha-1,3-mannosyltransferase, putative"
Tb927.9.11500,7.327508,3272,anaphase-promoting complex subunit 2
Tb927.10.14310,7.326372,3273,"hypothetical protein, conserved"
Tb927.11.3680,7.326016,3274,"calmodulin, putative"
Tb927.8.6770,7.325963,3275,"WD domain, G-beta repeat, putative"
Tb927.10.8420,7.3258505,3276,Phosphatidylinositol 3-kinase tor1
Tb927.11.11710,7.3258505,3277,"Putative serine esterase (DUF676), putative"
Tb927.6.3550,7.3254037,3278,"phospholipid-translocating P-type ATPase (flippase), putative"
Tb927.9.8780,7.3253317,3279,"tRNA nucleotidyltransferase, putative"
Tb927.9.10640,7.325249,3280,"synaptojanin (N-terminal domain), putative"
Tb927.3.1770,7.3252325,3281,"leucine-rich repeat protein (LRRP), putative"
Tb927.9.2550,7.3243966,3282,"Domain of unknown function (DUF4457), putative"
Tb927.10.11520,7.324304,3283,mitochondrial import inner membrane translocase subunit tim13
Tb927.11.12600,7.323928,3284,"ATP-dependent DNA helicase, putative"
Tb927.9.11840,7.3234057,3285,"pre-rRNA-processing protein PNO1, putative"
Tb927.10.10720,7.3229303,3286,"Tetraspanin family, putative"
Tb927.4.4550,7.3224673,3287,"hypothetical protein, conserved"
Tb927.11.10480,7.321893,3288,"PQQ-like domain/WD domain, G-beta repeat/Utp21 specific WD40 associated putative domain containing protein, putative"
Tb927.9.14120,7.3211284,3289,"NLI interacting factor-like phosphatase, putative"
Tb927.4.4160,7.3209805,3290,RNA editing mediator complex protein 5
Tb927.11.14450,7.3208833,3291,"hypothetical protein, conserved"
Tb927.7.5460,7.3205776,3292,exosome-associated protein 3
Tb927.11.16050,7.320164,3293,"CS domain/TPR repeat, putative"
Tb927.3.1130,7.320015,3294,"DNA polymerase delta subunit 2, putative"
Tb927.9.4900,7.3199224,3295,"condensin subunit 1, putative"
Tb927.10.8210,7.3190284,3296,KREPA2
Tb927.7.2320,7.318561,3297,"cyclic nucleotide-binding domain containing protein, putative"
Tb927.9.3130,7.3181043,3298,"hypothetical protein, conserved"
Tb11.0850,7.3180995,3299,"SCAMP family, putative"
Tb927.11.710,7.3180995,3300,"SCAMP family, putative"
Tb927.9.11030,7.317972,3301,cAMP-dependent protein kinase catalytic subunit 2
Tb927.7.1260,7.3175125,3302,"hypothetical protein, conserved"
Tb927.7.1280,7.3175125,3303,"hypothetical protein, conserved"
Tb927.8.2100,7.3173237,3304,"vacuolar ATP synthase 16 kDa proteolipid subunit, putative"
Tb927.7.3050,7.316861,3305,"Mitochondrial SSU ribosomal protein, putative"
Tb927.10.6650,7.3167133,3306,"G10 protein homologue, putative"
Tb927.11.11810,7.3157606,3307,"hypothetical protein, conserved"
Tb927.11.2440,7.31542,3308,Tubulin cofactor C domain-containing protein 1
Tb11.v5.1036,7.3152256,3309,"gamma-tubulin complex subunit, putative"
Tb927.11.11340,7.3152256,3310,gamma-tubulin complex component 3
Tb927.7.7400,7.3140793,3311,Basal body protein
Tb927.10.4890,7.313425,3312,"zinc-finger of a C2HC-type, putative"
Tb927.11.8430,7.312199,3313,"hypothetical protein, conserved"
Tb927.11.12500,7.3116007,3314,"hypothetical protein, conserved"
Tb927.9.15260,7.311596,3315,"ubx domain containing protein, putative"
Tb927.7.1950,7.31158,3316,"retrotransposon hot spot protein 7 (RHS7), putative"
Tb927.7.1970,7.31158,3317,"retrotransposon hot spot protein 7 (RHS7), putative"
Tb927.7.1990,7.31158,3318,"retrotransposon hot spot protein 7 (RHS7), point mutation"
Tb11.v5.0163,7.3112154,3319,"HD domain containing protein, putative"
Tb927.7.4810,7.3112154,3320,"HD domain containing protein, putative"
Tb927.5.2680,7.309899,3321,"hypothetical protein, conserved"
Tb11.v5.0264,7.3095765,3322,"Domain of unknown function (DUF4201), putative"
Tb927.7.4510,7.3095765,3323,"Domain of unknown function (DUF4201), putative"
Tb927.4.3680,7.3094773,3324,"protein phosphatase 2C, putative"
Tb927.6.3350,7.309452,3325,"hypothetical protein, conserved"
Tb927.3.2660,7.309013,3326,"TatD related DNase, putative"
Tb927.10.8660,7.3088393,3327,"Fis1 C-terminal tetratricopeptide repeat, putative"
Tb927.11.3390,7.3082895,3328,"Concanavalin A-like lectin/glucanases superfamily/SPRY domain/HECT-domain (ubiquitin-transferase), putative"
Tb11.v5.0674,7.308101,3329,"protein phosphatase 2A regulatory subunit, putative"
Tb927.10.11360,7.308101,3330,"protein phosphatase 2A regulatory subunit, putative"
Tb927.10.13513,7.3076515,3331,"Dpy-30 motif containing protein, putative"
Tb927.11.450,7.307553,3332,"hypothetical protein, conserved"
Tb927.9.9730,7.307417,3333,Flagellar pocket protein FP45
Tb927.9.9390,7.307208,3334,"sphingomyelin/ceramide phosphorylethanolamine synthase, bifunctional"
Tb927.9.9410,7.307208,3335,inositol phosphorylceramide synthase
Tb927.8.3490,7.3067327,3336,"Gryzun, putative trafficking through Golgi, putative"
Tb927.7.7190,7.306285,3337,"hypothetical protein, conserved"
Tb927.11.3690,7.30605,3338,"Alpha/beta hydrolase family, putative"
Tb927.4.4540,7.30543,3339,"zinc finger domain, LSD1 subclass, putative"
Tb927.7.1200,7.3053718,3340,"Protein of unknown function (DUF525), putative"
Tb927.9.14230,7.3051314,3341,"hypothetical protein, conserved"
Tb11.02.5390,7.304688,3342,Guide RNA binding complex protein 4
Tb11.02.5390b,7.304688,3343,"mRNA processing protein, putative"
Tb927.11.14890,7.3044868,3344,"DNA polymerase alpha/epsilon subunit B, putative"
Tb927.11.4970,7.3043323,3345,predicted WD40 repeat protein
Tb11.v5.0835,7.3042536,3346,"kinesin, putative"
Tb927.7.7260,7.3042536,3347,"kinesin, putative"
Tb927.5.1560,7.3041043,3348,"ATP-dependent DEAD/H RNA helicase, putative"
Tb927.2.2390,7.3036914,3349,"hypothetical protein, conserved"
Tb927.10.6820,7.3036036,3350,"hypothetical protein, conserved"
Tb927.10.10350,7.303513,3351,"STE/STE11 serine/threonine-protein kinase, putative"
Tb927.8.1200,7.30325,3352,vacuolar-type Ca2+-ATPase 2
Tb927.9.5680,7.3029056,3353,"inositol/phosphatidylinositol phosphatase, putative"
Tb11.v5.0520,7.3028617,3354,"acetyltransferase, putative"
Tb927.8.3310,7.3028617,3355,Elongator-like Protein 3b
Tb927.8.2130,7.301485,3356,"cyclic nucleotide-binding domain containing protein, putative"
Tb11.02.5070b,7.3003054,3357,"hypothetical protein, conserved"
Tb927.11.7212,7.3003054,3358,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
Tb927.2.5930,7.299662,3359,"hypothetical protein, conserved"
Tb927.4.4110,7.299643,3360,"hypothetical protein, conserved"
Tb11.02.5130b,7.2995687,3361,"neurobeachin/beige protein, putative (fragment)"
Tb11.v5.0260,7.2995687,3362,"neurobeachin/beige protein, putative"
Tb927.11.7220,7.2995687,3363,"neurobeachin/beige protein, putative"
Tb927.10.12870,7.299488,3364,Basal body protein
Tb927.10.4770,7.299407,3365,"phosphatidylinositol-4-phosphate 5-kinase, putative"
Tb927.10.7130,7.2989883,3366,"hypothetical protein, conserved"
Tb927.11.14160,7.298734,3367,"Alpha/beta hydrolase family, putative"
Tb927.7.2410,7.2985344,3368,"Dynamin family, putative"
Tb927.10.14650,7.297756,3369,"hypothetical protein, conserved"
Tb927.8.3810,7.297306,3370,"hypothetical protein, conserved"
Tb11.v5.0727,7.296243,3371,"flagellum transition zone component, putative"
Tb927.10.8590,7.296243,3372,flagellum transition zone component
Tb927.5.2640,7.296011,3373,nicotinamide/nicotinic acid mononucleotide adenylyltransferase
Tb927.10.13980,7.295985,3374,"btb/poz domain containing protein, putative"
Tb927.6.2300,7.295909,3375,"adenosine kinase, putative"
Tb927.4.2020,7.29572,3376,"AP-3 complex subunit mu, putative"
Tb927.11.7430,7.29543,3377,"hypothetical protein, conserved"
Tb927.10.11180,7.295406,3378,"Ubiquitin-like modifier-activating enzyme ATG7, putative"
Tb927.7.6600,7.295331,3379,"hypothetical protein, conserved"
Tb927.8.7200,7.2952914,3380,"Region in Clathrin and VPS, putative"
Tb927.3.2210,7.2949295,3381,"KIF-1 binding protein C terminal, putative"
Tb927.7.4380,7.2948427,3382,"Bromodomain, putative"
Tb927.8.4150,7.2947283,3383,rhomboid-like protein
Tb927.11.9080,7.294628,3384,Nucleolar protein 136
Tb927.9.5380,7.294407,3385,"Rab-GTPase-TBC domain containing protein, putative"
Tb927.8.750,7.293859,3386,"nucleolar RNA-binding protein, putative"
Tb927.4.4320,7.293668,3387,"divalent cation tolerance protein, putative"
Tb927.10.15130,7.2912273,3388,"Vesicle-trafficking protein SEC22, putative"
Tb927.10.10080,7.290781,3389,"hypothetical protein, conserved"
Tb927.11.11100,7.2907066,3390,glucosamine 6-phosphate N-acetyltransferase
Tb927.11.1540,7.2907057,3391,isovaleryl-CoA dehydrogenase
Tb927.3.5570,7.2900357,3392,"syntaxin, putative"
Tb927.8.4880,7.289868,3393,DNA polymerase alpha catalytic subunit
Tb927.11.13570,7.2897124,3394,"hypothetical protein, conserved"
Tb927.10.1540,7.2897115,3395,"zinc finger protein family member, putative"
Tb927.6.3130,7.2890434,3396,"queuine tRNA-ribosyltransferase, putative"
Tb927.8.3820,7.2880507,3397,Stress granule protein
Tb927.11.850,7.287866,3398,"Atypical serine/threonine protein kinase BUD32, putative"
Tb927.7.7140,7.2876816,3399,"Vta1 like, putative"
Tb927.1.1400,7.2871733,3400,"Overproducer of inositol protein 10 homolog, putative"
Tb927.4.2710,7.28693,3401,"ubiquitin-conjugating enzyme E2, putative"
Tb927.11.4810,7.2866387,3402,"hypothetical protein, conserved"
Tb11.v5.0433,7.286151,3403,"hypothetical protein, conserved"
Tb927.11.12720,7.286151,3404,"hypothetical protein, conserved"
Tb927.10.15230,7.2858877,3405,"hypothetical protein, conserved"
Tb927.1.1750,7.2856402,3406,"conserved protein, unknown function"
Tb927.7.580,7.2841806,3407,"GTP-binding protein, putative"
Tb927.4.400,7.283635,3408,Double RNA binding domain protein 7
Tb927.2.4510,7.282338,3409,cdc2-related kinase 9
Tb927.9.13050,7.2821665,3410,"hypothetical protein, conserved"
Tb927.2.4160,7.282107,3411,"hypothetical protein, conserved"
Tb927.9.9260,7.2815676,3412,"hypothetical protein, conserved"
Tb927.2.4410,7.28138,3413,"Eukaryotic protein of unknown function (DUF846), putative"
Tb927.8.2430,7.281284,3414,"hypothetical protein, conserved"
Tb927.10.11580,7.2801876,3415,predicted WD40 repeat protein
Tb927.11.13580,7.2799616,3416,ubiquinone biosynthesis protein-like protein
